last_update,confirmed,deaths,recovered,active,country_id,iso2,iso3,name,landlocked,latitude,longitude,main_religion_2008,un_state,world_4region,population,country_region
2021-01-26,25354463,428435,,24875497,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-01-27,25502033,432455,,25018050,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-01-28,25655272,436391,,25168433,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-01-29,25824532,440401,,25333053,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-01-30,25991026,444002,,25495562,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-01-31,26133348,446760,,25634922,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-01,26245367,448588,,25745024,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-02,26380540,450623,,25877332,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-03,26495873,454079,,25988239,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-04,26617484,457947,,26100804,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-05,26741408,461675,,26223822,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-06,26875770,465285,,26353592,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-07,26979757,467871,,26455185,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-08,27069408,469225,,26543448,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-09,27159759,470817,,26631590,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-10,27255379,473879,,26723819,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-11,27350518,477192,,26815159,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-12,27456215,480360,,26916568,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-13,27555824,483261,,27010703,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-14,27655309,485516,,27100218,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-15,27707505,486545,,27154058,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-16,27761699,487476,,27206952,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-17,27824423,489192,,27267655,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-18,27894527,491576,,27335384,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-19,27964083,494033,,27401940,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-20,28043678,496663,,27509418,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-21,28115192,498445,,27578996,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-22,28172243,499645,,27634330,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-23,28228466,500922,,29876669,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-24,28300721,503176,,27758047,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-25,28375421,506327,,27823749,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-26,28452916,508669,,27904193,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-27,28529845,510757,,27978833,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-02-28,28594238,512245,,28041583,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-03-01,28645477,513284,,28091690,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-03-02,28704389,514802,,28148936,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-03-03,28761430,516730,,28202083,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-03-04,28828624,519197,,28241611,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-03-05,28896622,521111,,28305900,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-03-06,28963025,522872,,28367864,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-03-07,29021220,524360,,28428179,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-03-08,29062186,525033,,,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-03-09,29107200,525754,,,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-03-10,29164895,527702,,,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-03-11,29222834,529256,,,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-03-12,29285238,530813,,,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
2021-03-13,29346442,532582,,,196,US,USA,United States,coastline,39.0000,-98.0000,christian,TRUE,americas,329466283,US
